"scenario_id","kind","comparison","factor","cohort","total_configurations","cohort_probability","excluded_probability","ci_available_probability","p_available_probability","ci_difference_joint_probability","p_difference_joint_probability","ci_difference_conditional_probability","p_difference_conditional_probability","ci_difference_mcse","p_difference_mcse","ci_difference_n","p_difference_n","ci_available_n","p_available_n","nonconverged_output_probability","convergence_unknown_output_probability","ci_delta_median","ci_delta_p99","ci_delta_max","p_delta_median","p_delta_p99","p_delta_max","beta_delta_median","beta_delta_p99"
"C100R50","simulation","SAS_PL_control","profile","all_outputs",2500,1,0.004,0.996,0.996,0,0,0,0,0,0,0,0,2490,2490,0.0036,0,2.47471003995692e-05,0.000282795575474282,0.00119900145647289,0,0,0,0,0
"C100R50","simulation","SAS_PL_control","profile","both_point_converged",2500,0.9924,0.004,0.9924,0.9924,0,0,0,0,0,0,0,0,2481,2481,0,0,2.45738535489259e-05,0.00027600819814122,0.00119900145647289,0,0,0,0,0
"C100R50","simulation","SAS_PL_control","profile","common_point_converged",2500,0.982,0.004,0.982,0.982,0,0,0,0,0,0,0,0,2455,2455,0,0,2.42236593437362e-05,0.000253481347962214,0.000522190454307569,0,0,0,0,0
"C100R50","simulation","SAS_PL_control","profile","common_inference_available",2500,0.9816,0.004,0.9816,0.9816,0,0,0,0,0,0,0,0,2454,2454,0,0,2.41383318844157e-05,0.000253481347962214,0.000522190454307569,0,0,0,0,0
"C40R90","simulation","SAS_PL_control","profile","all_outputs",2500,1,0.0524,0.9456,0.9476,0,0,0,0,0,0,0,0,2364,2369,0.0652,0,5.731274440679e-05,0.000921829584397571,0.99434178017125,0,0,0,0,0
"C40R90","simulation","SAS_PL_control","profile","both_point_converged",2500,0.8824,0.0524,0.8804,0.8824,0,0,0,0,0,0,0,0,2201,2206,0,0,5.19954341093865e-05,0.000760423695219004,0.20300424151056,0,0,0,0,0
"C40R90","simulation","SAS_PL_control","profile","common_point_converged",2500,0.8172,0.0524,0.8168,0.8172,0,0,0,0,0,0,0,0,2042,2043,0,0,4.7148663360419e-05,0.000567053874988233,0.20300424151056,0,0,0,0,0
"C40R90","simulation","SAS_PL_control","profile","common_inference_available",2500,0.8088,0.0524,0.8088,0.8088,0,0,0,0,0,0,0,0,2022,2022,0,0,4.63727776400802e-05,0.000554642564000396,0.20300424151056,0,0,0,0,0
"C100R90","simulation","SAS_PL_control","profile","all_outputs",2500,1,0.0044,0.9956,0.9956,0,0,0,0,0,0,0,0,2489,2489,0.0052,0,2.63429053806163e-05,0.000268670079957012,0.000493641996466287,0,0,0,0,0
"C100R90","simulation","SAS_PL_control","profile","both_point_converged",2500,0.9904,0.0044,0.9904,0.9904,0,0,0,0,0,0,0,0,2476,2476,0,0,2.60594547309978e-05,0.000259244780588475,0.000493641996466287,0,0,0,0,0
"C100R90","simulation","SAS_PL_control","profile","common_point_converged",2500,0.9792,0.0044,0.9792,0.9792,0,0,0,0,0,0,0,0,2448,2448,0,0,2.53557116880465e-05,0.000237454006733806,0.000447237397823486,0,0,0,0,0
"C100R90","simulation","SAS_PL_control","profile","common_inference_available",2500,0.9792,0.0044,0.9792,0.9792,0,0,0,0,0,0,0,0,2448,2448,0,0,2.53557116880465e-05,0.000237454006733806,0.000447237397823486,0,0,0,0,0
"C40R99","simulation","SAS_PL_control","profile","all_outputs",2500,1,0.0532,0.9448,0.9468,0,0,0,0,0,0,0,0,2362,2367,0.0696,0,5.72523983084494e-05,0.000957472960084971,0.994341780160948,0,0,0,0,0
"C40R99","simulation","SAS_PL_control","profile","both_point_converged",2500,0.8772,0.0532,0.8752,0.8772,0,0,0,0,0,0,0,0,2188,2193,0,0,5.18736720032109e-05,0.00077436189179636,0.751419760370308,0,0,0,0,0
"C40R99","simulation","SAS_PL_control","profile","common_point_converged",2500,0.7896,0.0532,0.7892,0.7896,0,0,0,0,0,0,0,0,1973,1974,0,0,4.5340188802534e-05,0.00051883652083351,0.203004241510553,0,0,0,0,0
"C40R99","simulation","SAS_PL_control","profile","common_inference_available",2500,0.7812,0.0532,0.7812,0.7812,0,0,0,0,0,0,0,0,1953,1953,0,0,4.49575635474986e-05,0.000514586231045833,0.203004241510553,0,0,0,0,0
"C100R99","simulation","SAS_PL_control","profile","all_outputs",2500,1,0.0044,0.9952,0.9956,0,0,0,0,0,0,0,0,2488,2489,0.0056,0,2.53005714641041e-05,0.000285223733674123,0.000624100388311177,0,0,0,0,0
"C100R99","simulation","SAS_PL_control","profile","both_point_converged",2500,0.99,0.0044,0.9896,0.99,0,0,0,0,0,0,0,0,2474,2475,0,0,2.52205203565836e-05,0.000265068641707167,0.000493641995844563,0,0,0,0,0
"C100R99","simulation","SAS_PL_control","profile","common_point_converged",2500,0.9748,0.0044,0.9744,0.9748,0,0,0,0,0,0,0,0,2436,2437,0,0,2.44684755690283e-05,0.000232456740619114,0.000454310770409805,0,0,0,0,0
"C100R99","simulation","SAS_PL_control","profile","common_inference_available",2500,0.9744,0.0044,0.9744,0.9744,0,0,0,0,0,0,0,0,2436,2436,0,0,2.44684755690283e-05,0.000232456740619114,0.000454310770409805,0,0,0,0,0
"E020R1","exact","FL_controls","combined_control","all_outputs",121,1,0.0165289256198347,0.983471074380165,0.983471074380165,0,0,0,0,,,0,0,119,119,0,0.983471074380165,1.87962767199679e-05,0.00017109786873295,0.000171097870224735,1.50723877823111e-12,1.46277727708366e-10,1.16491916668515e-07,3.34742124152854e-06,1.17368820253638e-05
"E020R1","exact","FL_controls","combined_control","both_point_converged",121,0,0.0165289256198347,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E020R1","exact","FL_controls","combined_control","common_point_converged",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0.966942148760331,1.87962767248528e-05,0.000171097868733305,0.000171097870224735,1.5137890940764e-12,1.46277843171561e-10,1.16491916668515e-07,3.34740886209772e-06,9.45119317671939e-06
"E020R1","exact","FL_controls","combined_control","common_inference_available",121,0.966942148760331,0.0165289256198347,0.966942148760331,0.966942148760331,0,0,0,0,,,0,0,117,117,0,0.966942148760331,1.87962767248528e-05,0.000171097868733305,0.000171097870224735,1.5137890940764e-12,1.46277843171561e-10,1.16491916668515e-07,3.34740886209772e-06,9.45119317671939e-06
"E050R1","exact","FL_controls","combined_control","all_outputs",676,1,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0,0.997041420118343,2.68131134406602e-07,6.10024809872467e-05,0.000138950305659691,4.86277684785819e-14,1.03621471403414e-10,2.77306228424479e-07,1.03012727031837e-06,4.79909612153495e-06
"E050R1","exact","FL_controls","combined_control","both_point_converged",676,0,0.0029585798816568,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E050R1","exact","FL_controls","combined_control","common_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0.994082840236686,2.68131128466909e-07,6.10024810009779e-05,0.000138950305659691,4.90163465372007e-14,1.03623274405606e-10,2.77306228424479e-07,1.02756651121361e-06,4.79909615243468e-06
"E050R1","exact","FL_controls","combined_control","common_inference_available",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0.994082840236686,2.68131128466909e-07,6.10024810009779e-05,0.000138950305659691,4.90163465372007e-14,1.03623274405606e-10,2.77306228424479e-07,1.02756651121361e-06,4.79909615243468e-06
"E100R1","exact","FL_controls","combined_control","all_outputs",2601,1,0.000768935024990388,0.945405613225683,0.945405613225683,0,0,0,0,,,0,0,2459,2459,0,0.945405613225683,3.07197247964575e-06,3.00715483026259e-05,3.69915355804551e-05,1.55431223447522e-15,4.01410527040014e-11,4.46130075326678e-07,9.82909986735336e-08,2.66989074511392e-06
"E100R1","exact","FL_controls","combined_control","both_point_converged",2601,0,0.000768935024990388,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E100R1","exact","FL_controls","combined_control","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.944636678200692,0.944636678200692,0,0,0,0,,,0,0,2457,2457,0,0.944636678200692,3.05799385015397e-06,2.91489484810903e-05,3.69915355804551e-05,1.55431223447522e-15,4.01444122388739e-11,4.46130075326678e-07,9.64501749578517e-08,2.66989074567237e-06
"E100R1","exact","FL_controls","combined_control","common_inference_available",2601,0.991541714725106,0.000768935024990388,0.943867743175702,0.943867743175702,0,0,0,0,,,0,0,2455,2455,0,0.943867743175702,3.05799384528287e-06,2.91489484829643e-05,3.69915355804551e-05,1.55431223447522e-15,4.01477717737464e-11,4.46130075326678e-07,9.82909986735336e-08,2.66989074623081e-06
"E200R1","exact","FL_controls","combined_control","all_outputs",10201,1,0.000196059209881384,0.963336927752181,0.963336927752181,0,0,0,0,,,0,0,9827,9827,0,0.963336927752181,3.64319445411709e-06,2.00240012000208e-05,0.00796429211607175,0,1.85007853481522e-11,1.14928195826813e-06,1.91792274978342e-07,1.12832214960612e-06
"E200R1","exact","FL_controls","combined_control","both_point_converged",10201,0,0.000196059209881384,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E200R1","exact","FL_controls","combined_control","common_point_converged",10201,0.999607881580237,0.000196059209881384,0.9631408685423,0.9631408685423,0,0,0,0,,,0,0,9825,9825,0,0.9631408685423,3.64308104683353e-06,2.00240010059716e-05,0.00796429211607175,0,1.85070003766442e-11,1.14928195826813e-06,1.91776028918289e-07,1.12832216824899e-06
"E200R1","exact","FL_controls","combined_control","common_inference_available",10201,0.986962062542888,0.000196059209881384,0.963042838937359,0.963042838937359,0,0,0,0,,,0,0,9824,9824,0,0.963042838937359,3.64308103595334e-06,2.00240010067398e-05,0.00796429211607175,0,1.85101078908902e-11,1.14928195826813e-06,1.91784151948315e-07,1.12832217757042e-06
"E020R4","exact","FL_controls","combined_control","all_outputs",85,1,0.0235294117647059,0.976470588235294,0.976470588235294,0,0,0,0,,,0,0,83,83,0,0.976470588235294,1.97864123165914e-05,0.000171562014113711,0.000171562014115167,2.66744404342489e-11,9.18276243933036e-10,9.18298548313601e-10,1.77726381571652e-05,3.27470213804082e-05
"E020R4","exact","FL_controls","combined_control","both_point_converged",85,0,0.0235294117647059,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E020R4","exact","FL_controls","combined_control","common_point_converged",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0.952941176470588,1.97864123174796e-05,0.000171562014113746,0.000171562014115167,2.66752175903662e-11,9.18276787942318e-10,9.18298548313601e-10,1.77726013594892e-05,3.27470214043224e-05
"E020R4","exact","FL_controls","combined_control","common_inference_available",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0.952941176470588,1.97864123174796e-05,0.000171562014113746,0.000171562014115167,2.66752175903662e-11,9.18276787942318e-10,9.18298548313601e-10,1.77726013594892e-05,3.27470214043224e-05
"E050R4","exact","FL_controls","combined_control","all_outputs",451,1,0.00443458980044346,0.995565410199557,0.995565410199557,0,0,0,0,,,0,0,449,449,0,0.995565410199557,3.00032150263307e-06,6.55653537589984e-05,0.000146664497968629,6.28497254240301e-13,6.1559640496256e-10,1.01847619227158e-09,4.47501268840966e-06,1.4007055630243e-05
"E050R4","exact","FL_controls","combined_control","both_point_converged",451,0,0.00443458980044346,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E050R4","exact","FL_controls","combined_control","common_point_converged",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0.991130820399113,3.00006777687045e-06,6.55653537610945e-05,0.000146664497968629,6.61914967281518e-13,6.15602897546808e-10,1.01847619227158e-09,4.62330077977829e-06,1.40070560997385e-05
"E050R4","exact","FL_controls","combined_control","common_inference_available",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0.991130820399113,3.00006777687045e-06,6.55653537610945e-05,0.000146664497968629,6.61914967281518e-13,6.15602897546808e-10,1.01847619227158e-09,4.62330077977829e-06,1.40070560997385e-05
"E100R4","exact","FL_controls","combined_control","all_outputs",1701,1,0.00117577895355673,0.990593768371546,0.990593768371546,0,0,0,0,,,0,0,1685,1685,0,0.990593768371546,2.23906646779071e-07,3.93441548579787e-05,0.000176109015008308,3.56381590904675e-14,4.53146427048523e-10,1.79940054034766e-06,2.20494076552669e-06,7.67373149944461e-06
"E100R4","exact","FL_controls","combined_control","both_point_converged",1701,0,0.00117577895355673,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E100R4","exact","FL_controls","combined_control","common_point_converged",1701,0.997648442092887,0.00117577895355673,0.989417989417989,0.989417989417989,0,0,0,0,,,0,0,1683,1683,0,0.989417989417989,2.17002982139114e-07,3.93441548597995e-05,0.000176109015008308,3.59712259978551e-14,4.53161861369011e-10,1.79940054034766e-06,2.2366183463074e-06,7.67373150070583e-06
"E100R4","exact","FL_controls","combined_control","common_inference_available",1701,0.997648442092887,0.00117577895355673,0.989417989417989,0.989417989417989,0,0,0,0,,,0,0,1683,1683,0,0.989417989417989,2.17002982139114e-07,3.93441548597995e-05,0.000176109015008308,3.59712259978551e-14,4.53161861369011e-10,1.79940054034766e-06,2.2366183463074e-06,7.67373150070583e-06
"E200R4","exact","FL_controls","combined_control","all_outputs",6601,1,0.00030298439630359,0.948189668232086,0.948189668232086,0,0,0,0,,,0,0,6259,6259,0,0.948189668232086,6.32927419269569e-06,2.7294258336017e-05,0.00138707931972926,4.44089209850063e-16,8.22325185723116e-11,3.77825792874376e-09,3.96781264289103e-07,3.93435232160844e-06
"E200R4","exact","FL_controls","combined_control","both_point_converged",6601,0,0.00030298439630359,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"E200R4","exact","FL_controls","combined_control","common_point_converged",6601,0.999394031207393,0.00030298439630359,0.947886683835782,0.947886683835782,0,0,0,0,,,0,0,6257,6257,0,0.947886683835782,6.32022555957512e-06,2.7140728284536e-05,0.00138707931972926,4.44089209850063e-16,8.22338597217253e-11,3.77825792874376e-09,3.96804563596032e-07,3.93435261731412e-06
"E200R4","exact","FL_controls","combined_control","common_inference_available",6601,0.995152249659143,0.00030298439630359,0.947886683835782,0.947886683835782,0,0,0,0,,,0,0,6257,6257,0,0.947886683835782,6.32022555957512e-06,2.7140728284536e-05,0.00138707931972926,4.44089209850063e-16,8.22338597217253e-11,3.77825792874376e-09,3.96804563596032e-07,3.93435261731412e-06
"C40R00","simulation","FL_controls","combined_control","all_outputs",2500,1,0.048,0.952,0.952,0,0,0,0,0,0,0,0,2380,2380,0,0.952,5.43091115385863e-05,0.00169696334636349,3.9341075495242,4.38509228928297e-11,8.54403670036419e-09,0.0160545986843633,3.25964212646856e-06,6.59509894904708e-05
"C40R00","simulation","FL_controls","combined_control","both_point_converged",2500,0,0.048,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"C40R00","simulation","FL_controls","combined_control","common_point_converged",2500,0.8668,0.048,0.8668,0.8668,0,0,0,0,0,0,0,0,2167,2167,0,0.8668,4.81551472510944e-05,0.00107444598843287,3.9341075495242,3.81834563967232e-11,6.6974221724081e-09,9.60925563453507e-07,2.85317200843238e-06,3.52432524981516e-05
"C40R00","simulation","FL_controls","combined_control","common_inference_available",2500,0.8568,0.048,0.8568,0.8568,0,0,0,0,0,0,0,0,2142,2142,0,0.8568,4.73094883431946e-05,0.000999210402965467,3.9341075495242,3.8001712887592e-11,6.6974221724081e-09,9.60925563453507e-07,2.82279063690272e-06,3.51523755340588e-05
"C100R00","simulation","FL_controls","combined_control","all_outputs",2500,1,0.0032,0.9968,0.9968,0,0,0,0,0,0,0,0,2492,2492,0,0.9968,2.31720842371885e-05,0.000455721712819823,0.121892761793184,9.33264576730153e-12,3.45829831438493e-09,9.90149734425572e-08,1.01445997024996e-06,2.59246354894493e-05
"C100R00","simulation","FL_controls","combined_control","both_point_converged",2500,0,0.0032,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,
"C100R00","simulation","FL_controls","combined_control","common_point_converged",2500,0.9832,0.0032,0.9832,0.9832,0,0,0,0,0,0,0,0,2458,2458,0,0.9832,2.27506035126446e-05,0.000335842158053268,0.121892761793184,9.10227448969181e-12,2.22839802166419e-09,9.90149734425572e-08,9.88093605713836e-07,1.89110094066525e-05
"C100R00","simulation","FL_controls","combined_control","common_inference_available",2500,0.9828,0.0032,0.9828,0.9828,0,0,0,0,0,0,0,0,2457,2457,0,0.9828,2.27506035126446e-05,0.000335842158053268,0.121892761793184,9.10227448969181e-12,2.22839802166419e-09,9.90149734425572e-08,9.88093605713836e-07,1.85027864870735e-05
