"a","c","b","d","config_id","design_id","scenario","n","n_exposed","n_unexposed","events","data_state","separation","sparsity_class","beta_reference","ci_available","ci_disagree","ci_delta","sas_point_converged","logistf_point_converged","sas_low","sas_high","logistf_low","logistf_high","aligned_ci_available","aligned_ci_disagree","aligned_decision","weight","decision","wald_logistf_decision","wald_brglm2_decision","wald_common_se","wald_common_sas_low","wald_common_sas_high","wald_common_logistf_low","wald_common_logistf_high","wald_common_se_decision"
5,24,20,1,"n50_5.20.24.1","E050R1","ENUM",50,25,25,29,"ok","none","none",-4.10888480334845,TRUE,FALSE,0.417387869778748,TRUE,TRUE,-6.04476133726344,-2.17296797391925,-6.46214920704219,-2.4572241993611,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.98772715328331,-6.04477430257891,-2.17295500860378,-6.04479445033598,-2.17297515636086,"判定一致"
6,24,19,1,"n50_6.19.24.1","E050R1","ENUM",50,25,25,30,"ok","none","none",-3.89182029811063,TRUE,FALSE,0.424166954826418,TRUE,TRUE,-5.80123656581517,-1.98236663711093,-6.22540352064159,-2.26526600328027,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.974225664955765,-5.80124881759093,-1.98235438533516,-5.80126751423848,-1.98237308198271,"判定一致"
7,24,18,1,"n50_7.18.24.1","E050R1","ENUM",50,25,25,31,"ok","none","none",-3.69607572098453,TRUE,FALSE,0.4293013508508,TRUE,TRUE,-5.58684423395264,-1.80527346705348,-6.01614558480344,-2.08740611366065,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.964709902410073,-5.58685551475596,-1.80526218625017,-5.58687238523739,-1.80527905673161,"判定一致"
8,24,17,1,"n50_8.17.24.1","E050R1","ENUM",50,25,25,32,"ok","none","none",-3.51534272687571,TRUE,FALSE,0.433107354417389,TRUE,TRUE,-5.39275853170831,-1.63789730195685,-5.8258658861257,-1.91939678271204,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95789551910958,-5.39276863523966,-1.63788719842551,-5.39278344528276,-1.63790200846861,"判定一致"
9,24,16,1,"n50_9.16.24.1","E050R1","ENUM",50,25,25,33,"ok","none","none",-3.34527659174256,TRUE,FALSE,0.435273913957944,TRUE,TRUE,-5.21373366699935,-1.47744682994961,-5.64900758095729,-1.75811237527961,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.953040555362677,-5.21351541279138,-1.47766508415758,-5.21320175605942,-1.47735142742563,"判定一致"
10,24,15,1,"n50_10.15.24.1","E050R1","ENUM",50,25,25,34,"ok","none","none",-3.18267277620424,TRUE,FALSE,0.437171709715222,TRUE,TRUE,-5.04448561643203,-1.32137294456855,-5.48165732614726,-1.60108289583559,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.949698218470656,-5.04430358488463,-1.32155497611596,-5.04404708058855,-1.32129847181987,"判定一致"
11,24,14,1,"n50_11.14.24.1","E050R1","ENUM",50,25,25,35,"ok","none","none",-3.02500962349984,TRUE,FALSE,0.438257506395404,TRUE,TRUE,-4.88260998271402,-1.16780714217649,-5.32086748910942,-1.4462133696792,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.94759761157619,-4.88246575297076,-1.16795137191975,-4.88226681402532,-1.1677524329743,"判定一致"
12,24,13,1,"n50_12.13.24.1","E050R1","ENUM",50,25,25,36,"ok","none","none",-2.87016905057865,TRUE,FALSE,0.438581522031753,TRUE,TRUE,-4.72568708746843,-1.01493704277647,-5.16426860950018,-1.29159371974097,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.946582986305061,-4.72558062665874,-1.01504350358616,-4.7254376121149,-1.01490048904232,"判定一致"
13,24,12,1,"n50_13.12.24.1","E050R1","ENUM",50,25,25,37,"ok","none","none",-2.71624696830639,TRUE,FALSE,0.438147985619752,TRUE,TRUE,-4.57167706998901,-0.860998892706163,-5.00982505560877,-1.1353496495055,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.946582986305061,-4.57160654288388,-0.861069419811299,-4.57151552984265,-0.860978406770068,"判定一致"
14,24,11,1,"n50_14.11.24.1","E050R1","ENUM",50,25,25,38,"ok","none","none",-2.56140639538519,TRUE,FALSE,0.436915091887377,TRUE,TRUE,-4.41874722285265,-0.704156206443714,-4.85566231474002,-0.975503164781026,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.94759761157619,-4.41870890517369,-0.704194524122674,-4.41866358591199,-0.704149204860979,"判定一致"
15,24,10,1,"n50_15.10.24.1","E050R1","ENUM",50,25,25,39,"ok","none","none",-2.40374324268079,TRUE,FALSE,0.434788408519809,TRUE,TRUE,-4.26513739721592,-0.542365503770189,-4.69992580573573,-0.809815906444972,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.949698218470656,-4.26512575487739,-0.542377146108718,-4.26511754706513,-0.542368938296458,"判定一致"
16,24,9,1,"n50_16.9.24.1","E050R1","ENUM",50,25,25,40,"ok","none","none",-2.24113942714248,TRUE,FALSE,0.431605151435548,TRUE,TRUE,-4.10903819092418,-0.373203811722266,-4.54064334235973,-0.635582899043571,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.953040555362677,-4.10904616564012,-0.373195837006328,-4.10906459145937,-0.37321426282558,"判定一致"
17,24,8,1,"n50_17.8.24.1","E050R1","ENUM",50,25,25,41,"ok","none","none",-2.07107329200932,TRUE,FALSE,0.427103983130869,TRUE,TRUE,-3.94846069917873,-0.193618638017427,-4.3755646823096,-0.449325580177158,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.95789551910958,-3.94848038700515,-0.193598950191003,-3.9485140104164,-0.193632573602244,"判定一致"
18,24,7,1,"n50_18.7.24.1","E050R1","ENUM",50,25,25,42,"ok","none","none",-1.8903402979005,TRUE,TRUE,0.420866806219296,TRUE,TRUE,-3.78107595963176,0.000470432444841684,-4.20194276585106,-0.246288798388375,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定差あり","判定一致",0.964709902410073,-3.78109942784635,0.000493900659433999,-3.7811369621534,0.000456366352389992,"判定一致"
19,24,6,1,"n50_19.6.24.1","E050R1","ENUM",50,25,25,43,"ok","none","none",-1.69459572077441,TRUE,TRUE,0.412205943943548,TRUE,TRUE,-3.60399043111557,0.214863010124565,-4.01619637505912,-0.0195424693731256,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定一致","判定一致",0.974225664955765,-3.60401092662339,0.214883505632381,-3.6040429369023,0.214851495353469,"判定一致"
20,24,5,1,"n50_20.5.24.1","E050R1","ENUM",50,25,25,44,"ok","none","none",-1.47753121553658,TRUE,FALSE,0.399927129095754,TRUE,TRUE,-3.4134068900554,0.458385941255414,-3.81333401915115,0.241776043152571,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",0.98772715328331,-3.41342012138755,0.458399172587569,-3.4134408625263,0.458378431448824,"判定一致"
21,24,4,1,"n50_21.4.24.1","E050R1","ENUM",50,25,25,45,"ok","none","none",-1.22923247108517,TRUE,FALSE,0.381417647414271,TRUE,TRUE,-3.20444962824275,0.745541618797407,-3.58586727565702,0.556302734769232,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.00760384926792,-3.20432125997172,0.745413250526386,-3.20409972633423,0.74563478416388,"判定一致"
22,24,3,1,"n50_22.3.24.1","E050R1","ENUM",50,25,25,46,"ok","none","none",-0.93245566872751,TRUE,FALSE,0.352971812476981,TRUE,TRUE,-2.96853790306519,1.10355067495893,-3.32150971554217,0.960180094998736,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.03882019247329,-2.96854377771375,1.10355654960749,-2.96850583238813,1.10359449493311,"判定一致"
23,24,2,1,"n50_23.2.24.1","E050R1","ENUM",50,25,25,47,"ok","none","none",-0.552498320166559,TRUE,FALSE,0.30151682532676,TRUE,TRUE,-2.69596094567687,1.59095005337884,-2.99747777100363,1.5377563831912,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.09363505433673,-2.69599076487951,1.59097987258149,-2.69598363889706,1.59098699856394,"判定一致"
24,24,1,1,"n50_24.1.24.1","E050R1","ENUM",50,25,25,48,"ok","none","none",0,TRUE,FALSE,0.184826583611804,TRUE,TRUE,-2.37760178620583,2.37760178620583,-2.56242836981763,2.56242836981762,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.21308063452119,-2.37759435400453,2.37759435400453,-2.37759435400453,2.37759435400453,"判定一致"
25,24,0,1,"n50_25.0.24.1","E050R1","ENUM",50,25,25,49,"ok","quasi_separation","quasi_separation",1.13861762328181,TRUE,FALSE,1.68974718257654,TRUE,TRUE,-2.17410621024889,4.45176088225819,-1.84105756774889,6.14150806483473,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.69013804958372,-2.17378237008021,4.45143704208951,-2.17399208280302,4.4512273293667,"判定一致"
0,25,25,0,"n50_0.25.25.0","E050R1","ENUM",50,25,25,25,"ok","complete_separation","complete_separation",-7.86365126544865,TRUE,FALSE,1.70926502799924,TRUE,TRUE,-11.9000982482684,-3.82709024397098,-13.6093632762676,-4.83230047447716,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",2.05950688939148,-11.9001535752391,-3.82703491700027,-11.9002105945675,-3.82709193632861,"判定一致"
1,25,24,0,"n50_1.24.25.0","E050R1","ENUM",50,25,25,26,"ok","quasi_separation","quasi_separation",-6.72503364216684,TRUE,FALSE,1.7277833516896,TRUE,TRUE,-10.0375823018942,-3.41242967651397,-11.7653656535838,-4.19036989538663,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.69013804958372,-10.0376156952889,-3.41239628311922,-10.0376433482517,-3.41242393608196,"判定一致"
2,25,23,0,"n50_2.23.25.0","E050R1","ENUM",50,25,25,27,"ok","quasi_separation","quasi_separation",-6.17253532200028,TRUE,FALSE,1.81133414645345,TRUE,TRUE,-9.32127439221323,-3.02373963779165,-11.1326085386667,-3.79379729715862,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.60656143140386,-9.32130955950512,-3.02370447049976,-9.32133786650296,-3.0237327774976,"判定一致"
3,25,22,0,"n50_3.22.25.0","E050R1","ENUM",50,25,25,28,"ok","quasi_separation","quasi_separation",-5.79257797343933,TRUE,FALSE,1.85192099880031,TRUE,TRUE,-8.86918974988937,-2.71591061920958,-10.7211107486897,-3.49286240723557,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.56976093501226,-8.86922508151142,-2.71587528758753,-8.86925287040128,-2.71590307647738,"判定一致"
4,25,21,0,"n50_4.21.25.0","E050R1","ENUM",50,25,25,29,"ok","quasi_separation","quasi_separation",-5.49580117108167,TRUE,FALSE,1.87537197758439,TRUE,TRUE,-8.53227179809819,-2.45927661468881,-10.4076437756826,-3.24379580267943,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.54927967709509,-8.53230657547971,-2.45924183730729,-8.53233354016789,-2.45926880199546,"判定一致"
5,25,20,0,"n50_5.20.25.0","E050R1","ENUM",50,25,25,30,"ok","quasi_separation","quasi_separation",-5.24750242663026,TRUE,FALSE,1.89037708741735,TRUE,TRUE,-8.25878382300071,-2.23616926321274,-10.1491609104181,-3.02701117160544,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.53642667580769,-8.2588174925764,-2.23613559363706,-8.25884337609993,-2.23616147716059,"判定一致"
6,25,19,0,"n50_6.19.25.0","E050R1","ENUM",50,25,25,31,"ok","quasi_separation","quasi_separation",-5.03043792139244,TRUE,FALSE,1.9005835478372,TRUE,TRUE,-8.02477892366516,-2.03604789347541,-9.92536247150236,-2.83182581219545,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.52778193701157,-8.0248109813438,-2.03601583579677,-8.02483549415651,-2.03604034860948,"判定一致"
7,25,18,0,"n50_7.18.25.0","E050R1","ENUM",50,25,25,32,"ok","quasi_separation","quasi_separation",-4.83469334426634,TRUE,FALSE,1.90777365558513,TRUE,TRUE,-7.81717976259268,-1.85216126037331,-9.72495341817781,-2.65164392171751,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.52173164408458,-7.8172097280237,-1.85213129494229,-7.81723256080705,-1.85215412772564,"判定一致"
8,25,17,0,"n50_8.17.25.0","E050R1","ENUM",50,25,25,33,"ok","quasi_separation","quasi_separation",-4.65396035015752,TRUE,FALSE,1.91166521471271,TRUE,TRUE,-7.62924932865614,-1.67970684924297,-9.54091454336885,-2.4820040941818,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.5174207809077,-7.62856816892129,-1.68038800897782,-7.62805043012925,-1.67987027018579,"判定一致"
9,25,16,0,"n50_9.16.25.0","E050R1","ENUM",50,25,25,34,"ok","quasi_separation","quasi_separation",-4.48389421502437,TRUE,FALSE,1.91544644780993,TRUE,TRUE,-7.45305613460888,-1.51565523421556,-9.36850258241881,-2.31965065732568,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51436069051145,-7.45244809741787,-1.51626327140657,-7.45198662803001,-1.51580180201872,"判定一致"
10,25,15,0,"n50_10.15.25.0","E050R1","ENUM",50,25,25,35,"ok","quasi_separation","quasi_separation",-4.32129039948605,TRUE,FALSE,1.91808790527664,TRUE,TRUE,-7.28618976436986,-1.35718911176639,-9.2042776696465,-2.16203588859151,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51225947078094,-7.28566353607837,-1.35771534005788,-7.28526449749629,-1.3573163014758,"判定一致"
11,25,14,0,"n50_11.14.25.0","E050R1","ENUM",50,25,25,36,"ok","quasi_separation","quasi_separation",-4.16362724678165,TRUE,FALSE,1.91978903443002,TRUE,TRUE,-7.12578770160853,-1.20213097196757,-9.04557673603854,-2.00702339718192,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51094117498505,-7.12534962251738,-1.20256905105871,-7.12501753251099,-1.20223696105232,"判定一致"
12,25,13,0,"n50_12.13.25.0","E050R1","ENUM",50,25,25,37,"ok","quasi_separation","quasi_separation",-4.00878667386045,TRUE,FALSE,1.9206599602262,TRUE,TRUE,-6.96953978706595,-1.0485593294564,-8.89019974729216,-1.85269017115702,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51030505222042,-6.96919306628208,-1.04890605024027,-6.96893018188136,-1.04864316583955,"判定一致"
13,25,12,0,"n50_13.12.25.0","E050R1","ENUM",50,25,25,38,"ok","quasi_separation","quasi_separation",-3.8548645915882,TRUE,FALSE,1.92074441293711,TRUE,TRUE,-6.81545836554525,-0.89465931874229,-8.73620277848236,-1.69717477023452,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51030505222042,-6.81520235016468,-0.894915334122866,-6.81500809960911,-0.894721083567295,"判定一致"
14,25,11,0,"n50_14.11.25.0","E050R1","ENUM",50,25,25,39,"ok","quasi_separation","quasi_separation",-3.700024018667,TRUE,FALSE,1.92002928440806,TRUE,TRUE,-6.6617141369041,-0.738592804164846,-8.58174342131215,-1.5385392545553,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51094117498505,-6.66154375626381,-0.738763184805134,-6.66141430439767,-0.738633732938994,"判定一致"
15,25,10,0,"n50_15.10.25.0","E050R1","ENUM",50,25,25,40,"ok","quasi_separation","quasi_separation",-3.5423608659626,TRUE,FALSE,1.91844399166553,TRUE,TRUE,-6.50650156448777,-0.578364220090504,-8.4249455561533,-1.37461828708266,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51225947078094,-6.50640699029938,-0.578458794278889,-6.50633496397284,-0.578386767952351,"判定一致"
16,25,9,0,"n50_16.9.25.0","E050R1","ENUM",50,25,25,41,"ok","quasi_separation","quasi_separation",-3.37975705042429,TRUE,FALSE,1.91585045985055,TRUE,TRUE,-6.34790732024507,-0.411656964233484,-8.26375778009561,-1.20282464805432,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.51436069051145,-6.34787455524492,-0.411689729233629,-6.34784946342993,-0.411664637418634,"判定一致"
17,25,8,0,"n50_17.8.25.0","E050R1","ENUM",50,25,25,42,"ok","quasi_separation","quasi_separation",-3.20969091529113,TRUE,FALSE,1.91149487641597,TRUE,TRUE,-6.18428257215667,-0.23553051387776,-8.09577744857264,-1.01986381625407,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.5174207809077,-6.18399662298895,-0.235816463045483,-6.18378099526286,-0.235600835319397,"判定一致"
18,25,7,0,"n50_18.7.25.0","E050R1","ENUM",50,25,25,43,"ok","quasi_separation","quasi_separation",-3.02895792118231,TRUE,FALSE,1.90656597396473,TRUE,TRUE,-6.01143291944804,-0.0464272459983897,-7.91799889341277,-0.8212703651942,TRUE,FALSE,"判定一致",0.0014792899408284,"判定一致","判定一致","判定一致",1.52173164408458,-6.01146929926392,-0.0463908661825072,-6.01149713772302,-0.0464187046416096,"判定一致"
19,25,6,0,"n50_19.6.25.0","E050R1","ENUM",50,25,25,44,"ok","quasi_separation","quasi_separation",-2.83321334405622,TRUE,TRUE,1.8988757006317,TRUE,TRUE,-5.82753513213879,0.161174463898825,-7.72641083277049,-0.600584519692071,TRUE,FALSE,"判定一致",0.0014792899408284,"判定差あり","判定一致","判定一致",1.52778193701157,-5.8275779068935,0.161217238653533,-5.82761091682977,0.161184228717258,"判定一致"
